0.000000 0.000000 2.160757
0.000000 0.100000 3.188555
0.000000 0.200000 3.186133
0.000000 0.300000 3.183760
0.000000 0.400000 3.181433
0.000000 0.500000 3.179153
0.000000 0.600000 3.223232
0.000000 0.700000 3.220943
0.000000 0.800000 3.117710
0.000000 0.900000 3.036698
0.000000 1.000000 3.107838
0.000000 1.100000 3.106781
0.000000 1.200000 3.105172
0.000000 1.300000 3.103603
0.000000 1.400000 3.102075
0.000000 1.500000 3.100586
0.000000 1.600000 3.195072
0.000000 1.700000 3.193716
0.000000 1.800000 3.223614
0.000000 1.900000 3.428434
0.000000 2.000000 3.352234
0.000000 2.100000 3.425958
0.000000 2.200000 3.424787
0.000000 2.300000 3.469365
0.000000 2.400000 3.468135
0.000000 2.500000 3.404784
0.000000 2.600000 3.403695
0.000000 2.700000 3.547013
0.000000 2.800000 3.545938
0.000000 2.900000 3.511844
0.000000 3.000000 3.467011
0.000000 3.100000 3.466215
0.000000 3.200000 3.465467
0.000000 3.300000 3.320966
0.000000 3.400000 3.320284
0.000000 3.500000 3.256665
0.000000 3.600000 3.256075
0.000000 3.700000 3.255528
0.000000 3.800000 3.255025
0.000000 3.900000 3.254565
0.000000 4.000000 3.205875
0.000000 4.100000 3.384642
0.000000 4.200000 3.384197
0.000000 4.300000 3.383798
0.000000 4.400000 3.350555
0.000000 4.500000 3.350335
0.000000 4.600000 3.560344
0.000000 4.700000 3.560511
0.000000 4.800000 3.648866
0.000000 4.900000 4.032950
0.000000 5.000000 3.937854
0.000000 5.100000 3.938320
0.000000 5.200000 3.970077
0.000000 5.300000 3.970684
0.000000 5.400000 3.971360
0.000000 5.500000 3.972104
0.000000 5.600000 4.030504
0.000000 5.700000 4.031400
0.000000 5.800000 4.000608
0.000000 5.900000 4.001717
0.000000 6.000000 3.954619
0.000000 6.100000 4.004137
0.000000 6.200000 3.961789
0.000000 6.300000 3.963161
0.000000 6.400000 4.022362
0.000000 6.500000 3.939751
0.000000 6.600000 3.864694
0.000000 6.700000 3.907348
0.000000 6.800000 3.909111
0.000000 6.900000 3.910940
0.000000 7.000000 3.912835
0.000000 7.100000 3.914797
0.000000 7.200000 3.916825
0.000000 7.300000 3.918919
0.000000 7.400000 3.981578
0.000000 7.500000 3.976439
0.000000 7.600000 3.978733
0.000000 7.700000 4.103730
0.000000 7.800000 4.106122
0.000000 7.900000 4.161305
0.000000 8.000000 4.164164
0.000000 8.100000 4.167093
0.000000 8.200000 4.100837
0.000000 8.300000 4.049887
0.000000 8.400000 4.148473
0.000000 8.500000 4.098674
0.000000 8.600000 4.101664
0.000000 8.700000 4.104721
0.000000 8.800000 4.107845
0.000000 8.900000 4.072288
0.000000 9.000000 4.042590
0.000000 9.100000 4.045770
0.000000 9.200000 4.049016
0.000000 9.300000 4.052327
0.000000 9.400000 4.055703
0.000000 9.500000 4.019278
0.000000 9.600000 4.022802
0.000000 9.700000 4.026390
0.000000 9.800000 4.030043
0.000000 9.900000 3.792443

0.100000 0.000000 2.776746
0.100000 0.100000 3.602073
0.100000 0.200000 3.797077
0.100000 0.300000 3.793607
0.100000 0.400000 3.864589
0.100000 0.500000 3.861277
0.100000 0.600000 3.925065
0.100000 0.700000 3.968211
0.100000 0.800000 3.824582
0.100000 0.900000 3.665681
0.100000 1.000000 3.736199
0.100000 1.100000 3.806803
0.100000 1.200000 3.665182
0.100000 1.300000 3.663031
0.100000 1.400000 3.756826
0.100000 1.500000 3.808840
0.100000 1.600000 3.806953
0.100000 1.700000 3.975169
0.100000 1.800000 4.004510
0.100000 1.900000 4.002700
0.100000 2.000000 4.207058
0.100000 2.100000 4.205330
0.100000 2.200000 4.251710
0.100000 2.300000 4.220890
0.100000 2.400000 4.294127
0.100000 2.500000 4.266676
0.100000 2.600000 4.203003
0.100000 2.700000 4.334805
0.100000 2.800000 4.333337
0.100000 2.900000 4.331934
0.100000 3.000000 4.330597
0.100000 3.100000 4.252372
0.100000 3.200000 4.251298
0.100000 3.300000 4.109906
